" Date","NCBA Close","NCBA Adj. Close","SCOM Close","SCOM Adj. Close","EQTY Close","EQTY Adj. Close","KCB Close","KCB Adj. Close","COOP Close","COOP Adj. Close","ABSA Close","ABSA Adj. Close","EABL Close","EABL Adj. Close","KEGN Close","KEGN Adj. Close","KNRE Close","KNRE Adj. Close","CENTUM Close","CENTUM Adj. Close"
01-12-2023,39.95,36.03838340429501,22.25,20.7288089028,46.9,42.01458333177,38.9,37.81643454052,12.3,10.824,12.35,10.992359916915,170,164.263532274,3.17,2.577526820895,1.86,1.6721212121400002,691.15,689.266565035785
01-13-2023,38.7,34.910774411670005,22,20.4959009376,46.55,41.701041665115,38.7,37.62200557116,12.6,11.088,12.25,10.903352954025,172.5,166.6791724545,3.18,2.58565782033,1.86,1.6721212121400002,673.55,671.714526339945
01-16-2023,39.1,35.27160928931,21.55,20.076666600240003,46.5,41.65624999845,38.5,37.4275766018,12.3,10.824,12.25,10.903352954025,172,166.1960444184,3.16,2.56939582146,1.82,1.63616161618,690.65,688.767927572835
01-17-2023,39.2,35.36181800872001,21.1,19.657432262880004,46.2,41.38749999846,38,36.9415041784,12.3,10.824,12.25,10.903352954025,170,164.263532274,3.11,2.528740824285,1.8,1.6181818182,679.65,677.797903387935
01-18-2023,38.85,35.046087490785006,20.6,19.19161633248,46,41.2083333318,38.25,37.1845403901,12.3,10.824,12.15,10.814345991135,170,164.263532274,3.11,2.528740824285,1.8,1.6181818182,670.7,668.87229280113
01-19-2023,38.4,34.64014825344,21.75,20.2629929724,46,41.2083333318,38.4,37.33036211712,12.3,10.824,12.2,10.85884947258,170,164.263532274,3.14,2.55313382259,1.84,1.6541414141600002,666.35,664.534146873465
01-20-2023,38.3,34.54993953403,22.55,21.008298461040003,46,41.2083333318,38.4,37.33036211712,12.4,10.912,12.3,10.94785643547,168.5,162.8141481657,3.18,2.58565782033,1.8,1.6181818182,656.15,654.361942629285
01-23-2023,38.2,34.45973081462,23,21.4275327984,45.95,41.16354166513501,38.4,37.33036211712,12.65,11.132,12.5,11.12587036125,169.5,163.7804042379,3.13,2.545002823155,1.8,1.6181818182,658.35,656.555947466265
01-24-2023,36.05,32.520243347305,23.05,21.47411439144,45.75,40.984374998475005,38.55,37.47618384414,12.45,10.956,12.4,11.03686339836,168.25,162.57258414765,3.15,2.561264822025,1.8,1.6181818182,640.65,638.9041812778349
01-25-2023,37,33.3772261817,23.55,21.93993032184,45.7,40.939583331810006,38.55,37.47618384414,12.35,10.868,12.4,11.03686339836,167.25,161.60632807545,3.14,2.55313382259,1.82,1.63616161618,638.8,637.05922266492
01-26-2023,37,33.3772261817,23.25,21.6604407636,45.55,40.805208331815,38.45,37.37896935946,12.5,11,12.35,10.992359916915,168.75,163.05571218375,3.08,2.50434782598,1.78,1.60020202022,,
01-27-2023,37,33.3772261817,23.25,21.6604407636,45.4,40.67083333182,38.5,37.4275766018,12.6,11.088,12.45,11.081366879805,172,166.1960444184,3.07,2.669565217418,1.8,1.6181818182,637.85,636.111811485315
01-30-2023,37.05,33.422330541405,23.05,21.47411439144,44.95,40.267708331835,38.3,37.23314763244,12.5,11,12.5,11.12587036125,174.5,168.61168459889998,3.01,2.617391304374,1.8,1.6181818182,625.9,624.1943761208099
01-31-2023,35.9,32.38493026819,23.4,21.80018554272,44,39.416666665200005,38.1,37.03871866308,12.45,10.956,12.4,11.03686339836,176.25,170.30263272525,2.96,2.573913043504,1.79,1.6091919192100002,652.8,651.02107162752
02-01-2023,35,31.573051793500003,24,22.3591646592,45.05,40.357291665165,38.1,37.03871866308,12.4,10.912,12.45,11.081366879805,176.5,170.5441967433,2.91,2.5304347826340003,1.8,1.6181818182,624.65,622.947782463435
02-02-2023,34.6,31.212216915860004,24,22.3591646592,45.3,40.58124999849,38,36.9415041784,12.45,10.956,12.4,11.03686339836,176.25,170.30263272525,2.85,2.47826086959,1.79,1.6091919192100002,629,627.2859283911
02-03-2023,35.5,32.02409539055,24.5,22.824980589600003,45.8,41.02916666514,38.2,37.13593314776001,12.45,10.956,12.4,11.03686339836,178,171.9935808516,2.84,2.469565217416,1.77,1.59121212123,659,657.2041761681
02-06-2023,38.1,34.36952209521,24.45,22.77839899656,46,41.2083333318,38.5,37.4275766018,12.45,10.956,12.3,10.94785643547,177.25,171.26888879745,2.89,2.5130434782860003,1.76,1.58222222224,661.75,659.946682214325
02-07-2023,38.1,34.36952209521,24,22.3591646592,45.1,40.402083331830006,38.5,37.4275766018,12.5,11,12.45,11.081366879805,178.25,172.23514486965,2.89,2.5130434782860003,1.75,1.57323232325,652.9,651.12079912011
02-08-2023,37.55,33.873374138455,24,22.3591646592,45,40.3124999985,38.5,37.4275766018,12.5,11,12.55,11.170373842695,179.75,173.68452897795,2.88,2.504347826112,1.75,1.57323232325,589.55,587.9434325643449
02-09-2023,37.5,33.82826977875,24.1,22.452327845280003,45.75,40.984374998475005,38.55,37.47618384414,12.3,10.824,12.55,11.170373842695,180,173.926092996,2.86,2.486956521764,1.75,1.57323232325,585.65,584.054060353335
02-10-2023,37.55,33.873374138455,23.9,22.26600147312,45.65,40.894791665145,38.75,37.6706128135,12.6,11.088,12.55,11.170373842695,180,173.926092996,2.85,2.47826086959,1.76,1.58222222224,585.5,583.90446911445
02-13-2023,37.45,33.783165419045005,23.75,22.126256694,45.55,40.805208331815,38.75,37.6706128135,12.5,11,12.5,11.12587036125,181.25,175.13391308625,2.8,2.43478260872,1.8,1.6181818182,585.05,583.4556953977949
02-14-2023,37.25,33.602747980225004,23.7,22.07967510096,45.95,41.16354166513501,38.7,37.62200557116,12.6,11.088,12.5,11.12587036125,180.25,174.16765701405,2.76,2.400000000024,1.79,1.6091919192100002,585.2,583.60528663668
02-15-2023,37.55,33.873374138455,23.7,22.07967510096,46.15,41.342708331795,38.7,37.62200557116,12.6,11.088,12.45,11.081366879805,179.75,173.68452897795,2.77,2.4086956521980003,1.8,1.6181818182,598.25,596.619724419675
02-16-2023,37.55,33.873374138455,23.6,21.98651191488,46.35,41.52187499845501,38.65,37.57339832882,12.5,11,12.5,11.12587036125,181.5,175.3754771043,2.71,2.356521739154,1.82,1.63616161618,589.35,587.7439775791651
02-17-2023,37.35,33.692956699635005,23.65,22.03309350792,46.45,41.611458331785,38.55,37.47618384414,12.6,11.088,12.55,11.170373842695,180.25,177.84208015735,2.67,2.321739130458,1.82,1.63616161618,612.75,611.080210845225
02-20-2023,37.45,33.783165419045005,23.5,21.8933487288,46.25,41.432291665125,38.5,37.4275766018,12.5,11,12.5,11.12587036125,174,171.6755725236,2.7,2.34782608698,1.82,1.63616161618,595.1,593.4783084030901
02-21-2023,37,33.3772261817,23.45,21.84676713576,46.25,41.432291665125,38.5,37.4275766018,12.6,11.088,12.6,11.21487732414,176,173.6488549664,2.68,2.3304347826320004,1.82,1.63616161618,581.3,579.71591442567
02-22-2023,36.95,33.332121821995,23.5,21.8933487288,46,41.2083333318,38.45,37.37896935946,12.7,11.176,12.6,11.21487732414,174,171.6755725236,2.62,2.278260869588,1.83,1.64515151517,579.95,578.369593275705
02-23-2023,36.45,32.88107822494501,23.4,21.80018554272,45.85,41.073958331805,38.4,37.33036211712,12.65,11.132,12.6,11.21487732414,174,171.6755725236,2.52,2.1913043478480003,1.81,1.6271717171900002,567.45,565.903656701955
02-24-2023,36.2,32.655556426420006,23.35,21.75360394968,45.95,41.16354166513501,38.3,37.23314763244,12.55,11.044,12.55,11.170373842695,175.75,173.40219466105,2.51,2.182608695674,1.77,1.59121212123,569.9,568.34698027041
02-27-2023,36.05,32.520243347305,23,21.4275327984,45.6,40.84999999848,38.3,37.23314763244,12.5,11,12.7,11.30388428703,175,172.662213745,2.48,2.156521739152,1.82,1.63616161618,549.45,547.952708035755
02-28-2023,36.7,33.10660002347,23.3,21.707022356640003,45.5,40.76041666515,38.25,37.1845403901,12.65,11.132,12.5,11.12587036125,174.75,172.41555343965,2.49,2.165217391326,1.77,1.59121212123,567.95,566.402294164905
03-01-2023,36.7,33.10660002347,23.35,21.75360394968,45.5,40.76041666515,38.3,37.23314763244,12.7,11.176,12.35,10.992359916915,175,172.662213745,2.45,2.13043478263,1.8,1.6181818182,554.55,553.038810157845
03-02-2023,37,33.3772261817,23.5,21.8933487288,45.4,40.67083333182,38.25,37.1845403901,12.7,11.176,12.35,10.992359916915,174.75,172.41555343965,2.41,2.0956521739340004,1.76,1.58222222224,556.15,554.634450039285
03-03-2023,37.05,33.422330541405,23.45,21.84676713576,45.15,40.446874998495,38.35,37.28175487478,12.75,11.22,12.4,11.03686339836,175.25,172.90887405035,2.38,2.069565217412,1.7,1.5282828283,550.3,548.80039172277
03-06-2023,37.05,33.422330541405,23,21.4275327984,44.8,40.13333333184,38.25,37.1845403901,12.65,11.132,12.45,11.081366879805,187,184.5019084018,2.38,2.069565217412,1.73,1.55525252527,586.95,585.350517757005
03-07-2023,36.65,33.061495663765,22.55,21.008298461040003,44.4,39.77499999852,38,36.9415041784,12.6,11.088,12.5,11.12587036125,174.5,172.1688931343,2.32,2.017391304368,1.72,1.54626262628,,
03-08-2023,36.05,32.520243347305,20.95,19.51768748376,43.85,39.282291665205,37.9,36.84428969372,12.55,11.044,12.5,11.12587036125,172.75,170.44227099685,2.32,2.017391304368,1.73,1.55525252527,571.3,569.74316516667
03-09-2023,36.35,32.790869505535,20.95,19.51768748376,43.25,38.744791665225,37.5,36.455431755,12.45,10.956,12.4,11.03686339836,171,168.7156488594,2.32,2.017391304368,1.72,1.54626262628,565.6,564.05869808904
03-10-2023,36.8,33.19680874288,20.6,19.19161633248,43,38.5208333319,37.45,36.40682451266,12.5,11,12.55,11.170373842695,169.75,167.48234733265,2.32,2.017391304368,1.7,1.5282828283,544,542.5175596896
03-13-2023,37,33.3772261817,19.6,18.259984471680003,42.9,38.43124999857,37.05,36.01796657394,12.35,10.868,12.7,11.30388428703,167,164.7690839738,2.24,1.947826086976,1.74,1.5642424242600002,511.6,510.20585209044
03-14-2023,36.45,32.88107822494501,19.1,17.79416854128,42.25,37.848958331925004,37,35.9693593316,12.2,10.736,12.55,11.170373842695,171.5,169.2089694701,2.2,1.9130434782800003,1.63,1.46535353537,508.75,507.363618551625
03-15-2023,36.25,32.700660786125,18,16.7693734944,41.8,37.44583333194,37.05,36.01796657394,12,10.56,12.65,11.259380805585,170.75,168.46898855405,2.25,1.95652173915,1.7,1.5282828283,517.95,516.5385478699051
03-16-2023,36.05,32.520243347305,17,16.3650602408,40.15,35.967708331995,34.35,33.39317548758,12.25,10.78,12.2,10.85884947258,168.5,166.2490458059,2.15,1.86956521741,1.63,1.46535353537,512.7,511.30285450893007
03-17-2023,34.05,30.716068959105,16.35,15.73933734924,38.15,34.176041665395,31,30.1364902508,12.3,10.824,12,10.6808355468,170.5,168.2223282487,2.19,1.904347826106,1.59,1.42939393941,556.8,555.28267874112
03-20-2023,32.95,29.723773045595003,17.95,17.27957831308,38,34.0416666654,30,29.164345404,12.35,10.868,12,10.6808355468,170,167.72900763799998,2.2,1.9130434782800003,1.54,1.38444444446,563.4,561.86469325206
03-21-2023,32.1,28.95699893061,18.95,18.24222891548,38.05,34.086458332065,31.95,31.06002785526,12.4,10.912,11.75,10.458318139575,170,167.72900763799998,2.19,1.904347826106,1.6,1.4383838384,586.25,584.652425308875
03-22-2023,32.8,29.58845996648,19.1,18.38662650584,38.05,34.086458332065,34.95,33.97646239566,12.4,10.912,11.6,10.32480769524,169.75,167.48234733265,2.2,1.9130434782800003,1.59,1.42939393941,579.35,577.771228320165
03-23-2023,32.1,28.95699893061,19,18.2903614456,37.9,33.95208333207,35.95,34.94860724246001,12.5,11,11.8,10.50282162102,170,167.72900763799998,2.22,1.930434782628,1.69,1.51929292931,616.9,615.21890178771
03-24-2023,32.75,29.543355606775,18.9,18.19409638536,38.65,34.623958332045,35.5,34.5111420614,12.6,11.088,11.9,10.59182858391,170.75,168.46898855405,2.21,1.921739130454,1.82,1.63616161618,619.3,617.6123616098699
03-27-2023,34.05,30.716068959105,18.85,18.14596385524,41.95,37.580208331935005,35.5,34.5111420614,12.55,11.044,11.95,10.636332065355,170.75,168.46898855405,2.2,1.9130434782800003,1.69,1.51929292931,682.2,680.34095444898
03-28-2023,36.05,32.520243347305,18.5,17.8090361444,42.65,38.207291665245,35,34.025069638,12.65,11.132,12.1,10.76984250969,171,168.7156488594,2.19,1.904347826106,1.72,1.54626262628,700.2,698.29190311518
03-29-2023,35,31.573051793500003,18.5,17.8090361444,44.25,39.640624998525,35,34.025069638,12.85,11.308,12.2,10.85884947258,174.5,172.1688931343,2.17,1.886956521758,1.8,1.6181818182,680.4,678.54585958236
03-30-2023,35.95,32.430034627895004,18,17.3277108432,44.6,39.95416666518,35,34.025069638,13,11.44,12.65,11.259380805585,171.25,168.96230916475,2.19,1.904347826106,1.88,1.69010101012,,
03-31-2023,36.7,33.10660002347,18.1,17.423975903440002,45.5,40.76041666515,35.5,34.5111420614,13.15,11.572,12.8,11.39289124992,170,167.72900763799998,2.2,1.9130434782800003,1.89,1.69909090911,705.25,703.328141490975
04-03-2023,36.35,32.790869505535,18.15,17.47210843356,45.95,41.16354166513501,36.2,35.19164345416,13.15,11.572,12.9,11.48189821281,170,167.72900763799998,2.28,1.982608695672,1.92,1.72606060608,766.4,764.31150320976
04-04-2023,36.35,32.790869505535,18,17.3277108432,45.5,40.76041666515,36.15,35.14303621182,13.15,11.572,12.9,11.48189821281,170,167.72900763799998,2.38,2.069565217412,1.93,1.73505050507,,
04-05-2023,37.5,33.82826977875,18.05,17.375843373320002,45.45,40.715624998485005,36,34.9972144848,13.1,11.528,12.95,11.526401694254998,167.25,165.01574427915,2.4,2.08695652176,2,1.797979798,752.45,750.399517993455
04-06-2023,36.55,32.971286944355,18.6,17.90530120464,45.5,40.76041666515,35.9,34.90000000012,13.05,11.484,12.85,11.437394731365,170.75,168.46898855405,2.4,2.08695652176,2,1.797979798,751.45,749.402243067555
04-10-2023,,,,,,,,,,,,,,,,,,,746.8,744.76491466212
04-11-2023,36.65,33.061495663765,18.45,17.76090361428,45.45,40.715624998485005,36.35,36.35,13.1,11.528,12.75,11.348387768475,170,167.72900763799998,2.38,2.069565217412,1.89,1.69909090911,741.4,739.3796300622599
04-12-2023,36.95,33.332121821995,18.35,17.66463855404,45,40.3124999985,35,35,13.25,11.66,12.75,11.348387768475,169.5,167.2356870273,2.39,2.0782608695860003,1.87,1.68111111113,714.3,712.3534795703699
04-13-2023,36.9,33.28701746229,17.85,17.18331325284,44.5,39.86458333185,34.4,34.4,13.2,11.616,12.7,11.30388428703,169,166.7423664166,2.4,2.08695652176,1.84,1.6541414141600002,725.4,723.42323124786
04-14-2023,37,33.3772261817,17.8,17.13518072272,44.5,39.86458333185,33.9,33.9,13,11.44,12.7,11.30388428703,168.5,166.2490458059,2.4,2.08695652176,1.82,1.63616161618,,
04-17-2023,37.5,33.82826977875,17.05,16.413192770920002,45.35,40.626041665155,33.55,33.55,13.05,11.484,12.65,11.259380805585,168.75,166.49570611125,2.38,2.069565217412,1.94,1.74404040406,761.2,759.12567359508
04-18-2023,37.95,34.234209016095,16.85,16.22066265044,44.8,40.13333333184,34.1,34.1,13.1,11.528,12.55,11.170373842695,167.5,165.2624045845,2.36,2.052173913064,1.82,1.63616161618,790.25,788.096510192475
04-19-2023,38.1,34.36952209521,16.7,16.07626506008,45.05,40.357291665165,33.9,33.9,13.05,11.484,12.45,11.081366879805,165,162.795801531,2.36,2.052173913064,1.81,1.6271717171900002,789.35,787.198962759165
04-20-2023,39,35.1814005699,16.5,15.8837349396,45.15,40.446874998495,32.95,32.95,13.05,11.484,12.35,10.992359916915,158.25,156.13597328655,2.36,2.052173913064,1.83,1.64515151517,785.4,783.25972680186
04-21-2023,,,,,,,,,,,,,,,,,,,777.25,775.131936155775
04-24-2023,40,36.083487764,16.7,16.07626506008,45.3,40.58124999849,33,33,13.15,11.572,12.3,10.94785643547,164.75,162.54914122565,2.35,2.04347826089,1.82,1.63616161618,740.45,738.4322188826551
04-25-2023,40.4,36.44432264164,16.5,15.8837349396,46.35,41.52187499845501,33.4,33.4,13.15,11.572,12.2,10.85884947258,160,157.862595424,2.32,2.017391304368,1.89,1.69909090911,749,746.9589194991
04-26-2023,40.45,36.48942700134501,16.7,16.07626506008,46,41.2083333318,34,34,13.35,11.748,12.15,10.814345991135,160.75,158.60257634005,2.37,2.060869565238,1.78,1.60020202022,755.85,753.790252741515
04-27-2023,40.9,36.89536623869,16.7,16.07626506008,45.9,41.11874999847,34.1,34.1,13.2,11.616,12.05,10.725339028245,160,157.862595424,2.38,2.069565217412,1.87,1.68111111113,749.75,747.706875693525
04-28-2023,39.5,35.63244416695,16.5,15.8837349396,45.8,41.02916666514,32.85,32.85,13.3,11.704,12.15,10.814345991135,158.75,156.62929389725,2.37,2.060869565238,1.89,1.69909090911,759.35,757.280714982165
05-02-2023,36.5,34.9150124076,16.5,15.8837349396,45.85,41.073958331805,32.8,32.8,13.1,11.528,10.7,10.51940928303,156,153.9160305384,2.37,2.060869565238,1.88,1.69010101012,738.85,736.836579001215
05-03-2023,33.4,31.94962779216,16.05,15.45054216852,45.65,40.894791665145,32.05,32.05,12.9,11.352,10.5,10.32278481045,149.5,147.5028625993,2.37,2.060869565238,1.88,1.69010101012,784.45,782.312315622255
05-04-2023,33.35,31.90179900804,16.25,15.643072289,45.65,40.894791665145,31.95,31.95,12.8,11.264,10.15,9.978691983435,149.5,147.5028625993,2.35,2.04347826089,1.87,1.68111111113,770.75,768.649649137425
05-05-2023,33.45,31.997456576280005,15.75,15.1617469878,45.55,40.805208331815,31.6,31.6,12.8,11.264,10.1,9.92953586529,149,147.0095419886,2.38,2.069565217412,1.81,1.6271717171900002,799.3,797.1218482718699
05-08-2023,35,33.480148884,15.95,15.35427710828,44.95,40.267708331835,31.2,31.2,12.75,11.22,10.5,10.32278481045,149,147.0095419886,2.36,2.052173913064,1.84,1.6541414141600002,793.85,791.6866999257151
05-09-2023,34.4,32.90620347456,15.6,15.01734939744,44.35,39.730208331855,30.25,30.25,12.7,11.176,10.4,10.22447257416,146.75,144.78959924045,2.35,2.04347826089,1.81,1.6271717171900002,775,772.8880675725
05-10-2023,34.55,33.049689826919995,15.3,14.72855421672,43.3,38.78958333189,29.45,29.45,12.25,10.78,10.25,10.077004219725,143.75,141.82967557625,2.34,2.034782608716,1.8,1.6181818182,788.95,786.800052788805
05-11-2023,33.9,32.42791563336,14.7,14.15096385528,42.4,37.98333333192,29.2,29.2,12,10.56,10.25,10.077004219725,142,140.1030534388,2.35,2.04347826089,1.87,1.68111111113,785.45,783.309590548155
05-12-2023,32.05,30.65825062092,13.25,12.7551204818,40.8,36.54999999864,28.5,28.5,12,10.56,10.2,10.02784810158,140.25,138.37643130135,2.35,2.04347826089,1.82,1.63616161618,790.8,788.6450114017199
05-15-2023,30.7,29.36687344968,13,12.5144578312,40.5,36.28124999865,29,29,12.4,10.912,10.25,10.077004219725,142,140.1030534388,2.33,2.026086956542,1.81,1.6271717171900002,772.6,770.49460775034
05-16-2023,31.4,30.03647642736,14.3,13.76590361432,39.9,35.74374999867,31.2,31.2,12.3,10.824,10.35,10.175316456015,145,143.062977103,2.32,2.017391304368,1.82,1.63616161618,771.2,769.09842285408
05-17-2023,32.25,30.8495657574,15.5,14.9210843372,39.45,35.340624998685,31.55,31.55,12.3,10.824,10.35,10.175316456015,147,145.0362595458,2.31,2.008695652194,1.81,1.6271717171900002,793.2,791.03847122388
05-18-2023,34.4,32.90620347456,14.85,14.29536144564,38.75,34.713541665375004,31,31,12.3,10.824,10.35,10.175316456015,149,147.0095419886,2.2,1.9130434782800003,1.79,1.6091919192100002,786.1,783.95781924999
05-19-2023,32.6,31.18436724624,15,14.439759036,38.4,34.39999999872,30.85,30.85,12.25,10.78,10.4,10.22447257416,147,145.0362595458,2.29,1.991304347846,1.8,1.6181818182,834.15,831.8768794394849
05-22-2023,33.8,32.33225806512,15.05,14.48789156612,36.55,36.55,29.95,29.95,12.25,10.78,10.45,10.273628692305,146,144.0496183244,2.26,1.965217391324,1.78,1.60020202022,810.25,808.042008710475
05-23-2023,33.6,32.14094292864,15.3,14.72855421672,35.8,35.8,30.05,30.05,12.35,10.868,10.35,10.175316456015,145.25,143.30963740835,2.31,2.008695652194,1.8,1.6181818182,813.8,811.5823346974199
05-24-2023,33.95,32.47574441748,15.25,14.6804216866,36.55,36.55,30.5,30.5,12.5,11,10.45,10.273628692305,146,144.0496183244,2.3,2.00000000002,1.78,1.60020202022,811.45,809.2387386215551
05-25-2023,34.15,32.66705955396,15.05,14.48789156612,36.8,36.8,31,31,11.15,11.15,10.45,10.273628692305,146,144.0496183244,2.31,2.008695652194,1.8,1.6181818182,810.2,807.99214496418
05-26-2023,34.6,33.09751861104,15.05,14.48789156612,36.9,36.9,31.05,31.05,11.4,11.4,10.8,10.61772151932,146.25,144.29627862975,2.28,1.982608695672,1.76,1.58222222224,811.05,808.8398286511949
05-29-2023,35,33.480148884,15.25,14.6804216866,37.4,37.4,31.85,31.85,12,12,11,10.8143459919,150,147.99618321,2.29,1.991304347846,1.8,1.6181818182,973.25,970.5978216321748
05-30-2023,35.7,34.14975186168,15.9,15.30614457816,38.1,38.1,31.85,31.85,12,12,11.2,11.01097046448,154,151.9427480956,2.31,2.008695652194,1.8,1.6181818182,1035.6,1032.77791326204
05-31-2023,36,34.4367245664,16.6,15.979999999840002,37.9,37.9,31.8,31.8,12.1,12.1,11.35,11.158438818915,151.75,149.72280534745,2.36,2.052173913064,1.91,1.71707070709,1028.4,1025.59753379556
06-01-2023,,,,,,,,,,,,,,,,,,,1123,1119.9397417857
06-02-2023,37,35.3933002488,16.95,16.316927710679998,38.15,38.15,31.9,31.9,12.1,12.1,11.6,11.40421940964,154.75,152.68272901165,2.3,2.00000000002,1.94,1.74404040406,1106.6,1103.58443300094
06-05-2023,37.45,35.82375930588,16.95,16.316927710679998,38.4,38.4,31.9,31.9,12.1,12.1,11.8,11.60084388222,163.5,161.3158396989,2.33,2.026086956542,1.97,1.77101010103,1129.15,1126.0729825799851
06-06-2023,37.65,36.01507444236,17,16.3650602408,38.5,38.5,31.85,31.85,12,12,11.8,11.60084388222,165,162.795801531,2.38,2.069565217412,1.96,1.76202020204,1155.05,1151.9024031607948
06-07-2023,38.8,37.11513647712,16.95,16.316927710679998,38.35,38.35,31.8,31.8,12.1,12.1,11.7,11.50253164593,162.75,160.57585878285,2.32,2.017391304368,1.91,1.71707070709,1192.65,1189.399940374635
06-08-2023,39.75,38.0238833754,16.7,16.07626506008,38.05,38.05,31.9,31.9,12.25,12.25,11.45,11.256751055205,162.5,160.3291984775,2.31,2.008695652194,1.94,1.74404040406,1178.8,1175.58768265092
06-09-2023,39.9,38.16736972776,16.6,15.979999999840002,37.9,37.9,31.8,31.8,12.2,12.2,11.55,11.355063291495,165.25,163.04246183635,2.3,2.00000000002,1.99,1.7889898990100002,1165.95,1162.772699853105
06-12-2023,39.65,37.92822580716,15.75,15.1617469878,37.85,37.85,31.55,31.55,12.2,12.2,11.6,11.40421940964,167,164.7690839738,2.36,2.052173913064,2.02,1.81595959598,1224.1,1220.76423679419
06-13-2023,39.6,37.88039702304,15.05,14.48789156612,37.1,37.1,31,31,12.25,12.25,11.75,11.551687764075,165,162.795801531,2.3,2.00000000002,2,1.797979798,1232.9,1229.54025614211
06-14-2023,39.75,38.0238833754,14.95,14.39162650588,37.1,37.1,31,31,12.2,12.2,11.75,11.551687764075,163,160.8225190882,2.32,2.017391304368,2,1.797979798,1192.2,1188.95116665798
06-15-2023,39.45,37.73691067068,14.85,14.29536144564,37.1,37.1,29.5,29.5,12.25,12.25,11.7,11.50253164593,160.5,158.3559160347,2.32,2.017391304368,1.99,1.7889898990100002,1164.3,1161.12719622537
06-16-2023,39.3,37.59342431832,14.9,14.34349397576,37.15,37.15,29.45,29.45,12.2,12.2,11.55,11.355063291495,158.75,156.62929389725,2.31,2.008695652194,1.98,1.78000000002,1215.35,1212.038081192565
06-19-2023,39.45,37.73691067068,16.05,15.45054216852,37.5,37.5,29.5,29.5,12.2,12.2,11.6,11.40421940964,155,152.929389317,2.3,2.00000000002,1.81,1.81,1296.3,1292.76748644417
06-20-2023,38.65,36.97165012476,16.25,15.643072289,37.9,37.9,29.35,29.35,12.1,12.1,11.7,11.50253164593,151.5,149.4761450421,2.33,2.026086956542,1.81,1.81,1328.9,1325.27864902851
06-21-2023,39.1,37.40210918184,16.8,16.17253012032,37.85,37.85,29.45,29.45,12.2,12.2,11.75,11.551687764075,152.25,150.21612595815,2.3,2.00000000002,1.83,1.83,1250.8,1247.3914773157198
06-22-2023,38.2,36.54119106768,17.45,16.79825301188,37.45,37.45,29.5,29.5,12.35,12.35,11.75,11.551687764075,152,149.9694656528,2.32,2.017391304368,1.79,1.79,1273.9,1270.4285281040102
06-23-2023,38.95,37.25862282948,17.5,16.846385542,37.5,37.5,29.5,29.5,12.3,12.3,11.75,11.551687764075,152,149.9694656528,2.39,2.0782608695860003,1.81,1.81,1232.05,1228.692572455095
06-26-2023,39.1,37.40210918184,17.5,16.846385542,37.5,37.5,29.3,29.3,12.2,12.2,11.75,11.551687764075,154,151.9427480956,2.3,2.00000000002,1.82,1.82,1336.55,1332.907802211645
06-27-2023,38.95,37.25862282948,17.4,16.75012048176,38.75,38.75,29.45,29.45,12.25,12.25,11.7,11.50253164593,156.25,154.16269084375,2.29,1.991304347846,1.79,1.79,1361.4,1357.69008412026
06-28-2023,,,,,,,,,,,,,,,,,,,1346.2,1342.53150524658
06-29-2023,38.4,36.73250620416,17.45,16.79825301188,38.75,38.75,29.45,29.45,12.25,12.25,11.7,11.50253164593,158.25,156.13597328655,2.29,1.991304347846,1.78,1.78,,
06-30-2023,38.85,37.16296526124,17.5,16.846385542,38.25,38.25,29.3,29.3,12.2,12.2,11.8,11.60084388222,155,152.929389317,2.31,2.008695652194,1.8,1.8,1383.05,1379.2810862659949
07-03-2023,38.85,37.16296526124,17.75,17.0870481926,38.3,38.3,29.3,29.3,12.15,12.15,11.85,11.650000000365,160,157.862595424,2.32,2.017391304368,1.8,1.8,1376.65,1372.8985267402352
07-04-2023,38.3,36.63684863592,17.8,17.13518072272,39.2,39.2,29.45,29.45,12.2,12.2,12,11.7974683548,156.5,154.4093511491,2.3,2.00000000002,1.78,1.78,1341.95,1338.293086811505
07-05-2023,38.95,37.25862282948,17.7,17.03891566248,39.25,39.25,29.3,29.3,12.1,12.1,12.1,11.89578059109,157.25,155.14933206515,2.31,2.008695652194,1.81,1.81,1357.1,1353.40180193889
07-06-2023,39.5,37.7847394548,17.85,17.18331325284,39.85,39.85,29.15,29.15,12.05,12.05,12.3,12.09240506367,160,157.862595424,2.35,2.04347826089,1.83,1.83,1327.85,1324.2315103563149
07-07-2023,39.4,37.68908188656,18.9,18.19409638536,40,40,29.15,29.15,12.2,12.2,12.1,11.89578059109,158.75,156.62929389725,2.32,2.017391304368,1.84,1.84,1318.5,1314.90698979915
07-10-2023,39.25,37.5455955342,19.55,18.81981927692,40.85,40.85,29.05,29.05,12.2,12.2,12.1,11.89578059109,157.75,155.64265267585,2.32,2.017391304368,1.86,1.86,1272.2,1268.73316072998
07-11-2023,39.4,37.68908188656,19.7,18.96421686728,41.55,41.55,29,29,12.05,12.05,12.15,11.944936709235,160,157.862595424,2.33,2.026086956542,1.85,1.85,1352.1,1348.41542730939
07-12-2023,39.5,37.7847394548,19.7,18.96421686728,42.5,42.5,29.1,29.1,12.05,12.05,12.15,11.944936709235,161.75,159.58921756145,2.31,2.008695652194,1.86,1.86,1391.6,1387.8077868824398
